Project Name,Project Amount,Project Platform,Interest Rate,Project Status,Project Siren,Project Due Date,Project Type,Project Periodicity,Note Plateforme,funded
SARL BG Sport,50000.0,lendopolis,6.75,Clos,751711458,13/08/2018,amortizing,monthly,,
AMS EVENEMENTS,350000.0,credit.fr,6.7,Clos,417735263,02/08/2018,amortizing,monthly,B,
Guide sécurité,90000.0,prexem,7.0,autre,801591215,28/08/2018,amortizing,monthly,B+,
BNY Form,50000.0,lendopolis,6.75,Clos,510335094,31/07/2018,amortizing,monthly,B,
SAS JAS,83000.0,lendix,6.95,Clos,535165849,24/07/2018,amortizing,monthly,C,
Financière Invest,198000.0,lendix,6.75,Clos,831462759,24/07/2018,amortizing,monthly,B,
Duty Free Concept #02,259500.0,lendix,5.65,Clos,524057049,23/07/2018,amortizing,monthly,B,
Ladder,300000.0,lendix,5.2,Clos,04222370233,20/07/2018,amortizing,monthly,B,
LAROUSSI,250000.0,credit.fr,6.6,Clos,839373941,23/07/2018,amortizing,monthly,B+,
Baldi,400000.0,lendix,5.5,Clos,04490630482,18/07/2018,amortizing,monthly,B,
AntiCafé @ Innovation Factory,125000.0,lendopolis,8.25,Clos,804263945,26/07/2018,amortizing,monthly,B,
Oikos Hotels SL,500000.0,lendix,6.15,Clos,B86125812,30/06/2018,amortizing,monthly,B,
La Compagnie Ligerienne,100000.0,lendopolis,8.25,Clos,528375439,03/07/2018,amortizing,monthly,B,
A & A Marketing Service,300000.0,lendix,6.7,Clos,02659250969,28/06/2018,amortizing,monthly,C,
Investissements Gentlemen 1919,100000.0,lesentrepreteurs,8.5,Clos,817907520,31/07/2018,amortizing,monthly,D,
SMOW,100000.0,lendopolis,6.75,Clos,417971736,22/06/2018,amortizing,monthly,B,
Groupe CDC,1000000.0,wesharebonds,7.0,Clos,508375086,16/06/2018,bullet,monthly,C,
Victor Denis,210000.0,lookandfin,6.5,Clos,,18/06/2018,amortizing,monthly,C,
Ouverture d'une nouvelle agence dans Paris,100000.0,lesentrepreteurs,8.5,Clos,819011818,31/07/2018,amortizing,monthly,D,
ASITY,35000.0,credit.fr,7.8,Clos,447960550,14/06/2018,amortizing,monthly,C,
ECR BATIMENTS,70000.0,credit.fr,6.7,Clos,793784935,08/06/2018,amortizing,monthly,B,
REYES DIAZ SA,200000.0,lendix,6.0,Clos,A38012746,08/06/2018,amortizing,monthly,B,
Ouverture d'une nouvelle salle de sport Vit'halles,100000.0,lesentrepreteurs,8.0,Clos,499874436,27/06/2018,amortizing,monthly,D,
Eco Energie,90000.0,prexem,7.8,autre,812967404,13/06/2018,amortizing,monthly,B,
Informatique et télécommunications                                 - Aix-en-Provence,200000.0,unilend,7.5,Clos,752021139,04/06/2018,amortizing,monthly,"3,5",
SARL AGENCE DU HAUT COUSERANS,30024.0,pretup,8.5,Clos,485351183,28/05/2018,amortizing,monthly,C,
Crazy Foot,60000.0,bolden,5.9,Clos,511800781,22/06/2018,amortizing,monthly,A,
SARL BMC,200000.0,credit.fr,7.2,Clos,517703468,29/05/2018,amortizing,monthly,B,
Bio&Sens Holding,575000.0,lendix,6.0,Clos,529223059,22/05/2018,amortizing,monthly,B,
Thelgo Immobilier,17000.0,lendopolis,9.5,Clos,833689540,17/05/2018,amortizing,monthly,B,
TJG Bistronomie,165000.0,lendix,6.75,Clos,839289600,11/05/2018,amortizing,monthly,B,
EUROPEENNE DE COMMUNICATION PUBLICITAIRE,55000.0,lendopolis,6.25,Clos,440228120,03/05/2018,amortizing,monthly,B,
FMA,75000.0,credit.fr,8.3,Clos,488872318,30/04/2018,amortizing,monthly,C,
ELEFTHERIADIS NIKOLAOS,30000.0,credit.fr,6.7,Clos,505409508,30/04/2018,amortizing,monthly,B,
Reprise d'un bar tabac près de Lille,15000.0,lesentrepreteurs,8.5,Clos,838309789,21/05/2018,amortizing,monthly,D,
Sapristic,500000.0,lookandfin,7.5,Clos,,25/04/2018,amortizing,monthly,C,
JD NUMBER,150000.0,credit.fr,7.8,Clos,791003270,25/04/2018,amortizing,monthly,C,
SARL LABEL CHAISE,38000.0,pretup,8.5,Clos,514160282,24/04/2018,amortizing,monthly,C,
Boucherie de la République #2,32000.0,lendix,8.7,Clos,811326594,21/04/2018,amortizing,monthly,C,
Solaire et végétal,100000.0,prexem,9.0,clos,529639312,25/04/2018,amortizing,monthly,C,
Lilly Confezioni,250000.0,lendix,6.3,Clos,03992350243,18/04/2018,amortizing,monthly,B,
Smow,100000.0,investbook,8.0,Clos,417971736,09/04/2018,amortizing,monthly,,
Pizza France #2,260000.0,lendix,4.95,Clos,340812403,13/04/2018,amortizing,monthly,B+,
Sirio,1500000.0,lendix,5.5,Clos,04142890377,09/04/2018,amortizing,monthly,B,
H&H PARTNERS,200000.0,credit.fr,6.1,Clos,445104045,09/04/2018,amortizing,monthly,B+,
Aménagement d'un espace restauration,30000.0,lesentrepreteurs,9.0,Clos,481438299,30/04/2018,amortizing,monthly,D,
VIDOURLE-SPORT,154500.0,credit.fr,7.2,Clos,531700672,05/04/2018,amortizing,monthly,B,
Technofirst #2,1040000.0,lendix,4.65,Clos,379099443,31/03/2018,amortizing,monthly,B+,
YANN CASTEL COURTAGE,150000.0,credit.fr,6.7,Clos,493148373,29/03/2018,amortizing,monthly,B,
LNV1,725000.0,lendix,5.5,Clos,514775485,29/03/2018,amortizing,monthly,B+,
Instituts Odontologics,3500000.0,lendix,4.1,Clos,B58941832,28/03/2018,amortizing,monthly,A,
FALCOME,310000.0,lendix,6.3,Clos,821006707,23/03/2018,amortizing,monthly,B,
Commerce de proximité hors alimentaire - Brest,62630.0,unilend,6.3,Clos,442157715,16/03/2018,amortizing,monthly,3.5,
ATELIER 17,35000.0,credit.fr,5.6,Clos,833488992,15/03/2018,amortizing,monthly,B+,
Développement international AC.Horizon,60000.0,lesentrepreteurs,8.0,Clos,498655463,16/04/2018,amortizing,monthly,C,
Restauration - Nantes,78000.0,unilend,8.5,Clos,833762404,12/03/2018,amortizing,monthly,3,
K'YA Fitness,68500.0,lendopolis,9.5,Clos,834392599,12/03/2018,amortizing,monthly,B,
La Deko,45000.0,pretup,8.5,Clos,803218486,01/03/2018,amortizing,monthly,C,
SARL CAP MARQUET,30000.0,credit.fr,5.6,Clos,452471501,26/02/2018,amortizing,monthly,B+,
PG Trucks,100000.0,pretup,8.5,Clos,524042389,07/03/2018,amortizing,monthly,C,
PG Balayage,62057.0,pretup,8.5,Clos,832290605,12/03/2018,amortizing,monthly,C,
PG Location,55476.0,pretup,8.5,Clos,831785373,12/03/2018,amortizing,monthly,C,
HKA Invest,1325000.0,lendix,6.75,Clos,834530602,26/02/2018,amortizing,monthly,B,
AGRITAL,100000.0,lendix,6.35,Clos,03070510650,20/02/2018,amortizing,monthly,B,
SAS BILGILI,50000.0,credit.fr,6.1,Clos,479299018,20/02/2018,amortizing,monthly,B+,
Ouverture d'une nouvelle boutique Platinium Shoes,50000.0,lesentrepreteurs,7.5,Clos,815233713,16/03/2018,amortizing,monthly,D,
PND filiale de IOC Group,500000.0,wesharebonds,6.5,Clos,499796233,11/02/2018,amortizing,monthly,C,
Megaram,100000.0,lookandfin,8.75,Clos,,10/02/2018,amortizing,monthly,B,
Bizou France,100000.0,lendopolis,8.5,Clos,824271704,12/02/2018,amortizing,monthly,B,
Falcome Recyclage,162650.0,lendix,5.15,Clos,823555230,09/02/2018,amortizing,monthly,B,
LA SOLUTION,100000.0,pretup,8.5,Clos,491542304,10/02/2018,amortizing,monthly,C,
Metaloc - 3,100000.0,bolden,8.0,Clos,750980476,31/01/2018,amortizing,monthly,C,
Swim-Lons,47000.0,lendopolis,9.5,Clos,829637610,24/01/2018,amortizing,monthly,B,
EGP-CAPITAL,20000.0,credit.fr,8.3,Clos,493176457,23/01/2018,amortizing,monthly,C,
Développement commercial All-in Corporation,80000.0,lesentrepreteurs,8.0,Clos,532244159,19/02/2018,amortizing,monthly,C,
ENEKIO,500000.0,credit.fr,6.2,Clos,533966131,23/01/2018,amortizing,monthly,B,
ETS MAREK ET CIE,80000.0,credit.fr,7.2,Clos,731920815,18/01/2018,amortizing,monthly,B,
Pizza France,230000.0,lendix,5.0,Clos,340812403,18/01/2018,amortizing,monthly,B+,
MT-DEVELOPPEMENT,22009.0,pretup,8.5,Clos,790150213,12/01/2018,amortizing,monthly,C,
BTP / construction - Saint-Armel,85000.0,unilend,8.3,Clos,483627378,16/01/2018,amortizing,monthly,3,
Boucherie de la République,115000.0,lendix,9.0,Clos,811326594,08/01/2018,amortizing,monthly,C,
OCCITANIE FOOD HOLDING,480000.0,credit.fr,6.6,Clos,834048282,17/01/2018,amortizing,monthly,B+,
Opti-Mall,125000.0,lendix,3.75,Clos,510595945,29/12/2017,amortizing,monthly,B+,
SARL HOTEL DIANA 2,55000.0,credit.fr,6.7,Clos,499824555,26/12/2017,amortizing,monthly,B,
YANN CASTEL COURTAGE,100000.0,pretup,8.5,Clos,493148373,29/12/2017,amortizing,monthly,C,
VERT PROVENCE,50000.0,pretup,8.5,Clos,414108407,12/12/2017,amortizing,monthly,C,
Développement de l'offre sport-santé,50000.0,lesentrepreteurs,8.0,Clos,499874436,16/01/2018,amortizing,monthly,D,
Formation professionnelle,25000.0,prexem,8.9,autre,754041911,06/12/2017,amortizing,monthly,C,
Holding Courage,740000.0,lendix,6.5,Clos,528881402,04/12/2017,amortizing,monthly,B,
Retail Paris IDF Est,318000.0,lendix,5.5,Clos,809607591,04/12/2017,amortizing,monthly,B,
SAS MMF-SERVICES,87500.0,credit.fr,6.2,Clos,448071456,07/12/2017,amortizing,monthly,B,
Bizou France,25000.0,lendopolis,8.5,Clos,824271704,28/11/2017,amortizing,monthly,B,
Isotherman,312000.0,lendix,5.0,Clos,527949580,27/11/2017,amortizing,monthly,B,
HOOME FINANCEMENT,40000.0,credit.fr,7.7,Clos,814813754,27/11/2017,amortizing,monthly,B,
Anticafé - 2,100000.0,bolden,7.0,Clos,804263945,30/11/2017,amortizing,monthly,B,
Lorenzo Groupcar,155000.0,lendix,6.75,Clos,B84155480,22/11/2017,amortizing,monthly,B,
PIKOCK,80000.0,pretup,8.75,Clos,751783945,14/12/2017,amortizing,monthly,D,
ATELIERS GILBERT GARCIA,200000.0,credit.fr,7.2,Clos,722004652,01/12/2017,amortizing,monthly,B,
SOCIETE NOUVELLE PROTOTYPES MASTERS REPRODUCTION PAR ABREVIATIONOCIETE NOUVELLE P M R,100000.0,credit.fr,7.2,Clos,413837030,24/11/2017,amortizing,monthly,B,
Développement commercial Xpert Pare Brise,40000.0,lesentrepreteurs,7.5,Clos,330695891,16/12/2017,amortizing,monthly,B,
HEIM SYLVIE,20000.0,credit.fr,6.7,Clos,493087738,10/11/2017,amortizing,monthly,B,
sunwaterlife,100000.0,solylend,7.0,Clos,805345311,10/11/2017,amortizing,monthly,,
Import et distribution,30000.0,prexem,6.9,autre,522135375,26/10/2017,amortizing,monthly,B,
PSS Méribel #2,42000.0,lendix,6.0,Clos,509190120,27/10/2017,amortizing,monthly,B,
PG Master,200000.0,lendix,7.0,Clos,09539990011,27/10/2017,amortizing,monthly,B,
Challenge Securite Gardiennage - 2,100000.0,bolden,8.8,Clos,499360444,10/11/2017,amortizing,monthly,D,
RetailIDF Ouest #3,154000.0,lendix,7.25,Clos,809615529,24/10/2017,amortizing,monthly,B,
Fleurs Cardinal,380000.0,lendix,7.5,Clos,832294615,23/10/2017,amortizing,monthly,B,
Sud Batiment Renovation,100000.0,bolden,8.0,Clos,519548390,30/10/2017,amortizing,monthly,C,
SFRI,400000.0,credit.fr,7.2,Clos,453866824,24/10/2017,amortizing,monthly,B,
Rabourdin,130000.0,lendix,9.0,Clos,805000981,19/10/2017,amortizing,monthly,C,
Ameublys,105000.0,lendix,8.0,Clos,751608225,16/10/2017,amortizing,monthly,C,
Bizou France,28000.0,lendopolis,8.5,Clos,824271704,14/10/2017,amortizing,monthly,B,
BOULANGERIE YOUSSEF,190000.0,credit.fr,7.2,Clos,509525770,27/10/2017,amortizing,monthly,B,
HAVRAISE DE NETTOYAGE ET DE PEINTURE,200000.0,credit.fr,7.2,Clos,329046361,26/10/2017,amortizing,monthly,B,
Restauration - Aix-en-Provence,50000.0,unilend,8.5,Clos,831048582,06/10/2017,amortizing,monthly,3,
CE Aero,60000.0,lendopolis,8.5,Clos,831527569,01/10/2017,amortizing,monthly,B,
SARL BNY FORM 2,100000.0,credit.fr,7.2,Clos,521957050,02/10/2017,amortizing,monthly,B,
Aldera Monte,200000.0,lendix,8.5,Clos,00252680046,26/09/2017,amortizing,monthly,C,
Diffox #3,50000.0,lendix,8.25,Clos,424499580,25/09/2017,amortizing,monthly,C,
J & H,497000.0,lendix,8.75,Clos,830145942,25/09/2017,amortizing,monthly,C,
Jasmin,400000.0,enerfip,5.0,Clos,523638435,12/10/2017,bullet,annual,,
Herghea Irina,30000.0,bolden,5.7,Clos,534121389,20/09/2017,amortizing,monthly,A,
Matecir - 3,45000.0,bolden,6.8,Clos,751038571,14/09/2017,amortizing,monthly,B,
SETIC,515000.0,credit.fr,5.6,Clos,342635570,25/09/2017,amortizing,monthly,B+,
AMV Création,32000.0,lendix,8.0,Clos,529197923,08/09/2017,amortizing,monthly,C,
Investissements pour le tramway de Nice,40000.0,lesentrepreteurs,8.0,Clos,814167532,18/10/2017,amortizing,monthly,C,
SAS Financière Invest,50000.0,lendopolis,8.5,Clos,831462759,02/09/2017,amortizing,monthly,B,
Bizou France,55000.0,lendopolis,8.5,Clos,824271704,26/08/2017,amortizing,monthly,B,
PROD FINANCE,30000.0,credit.fr,7.5,Clos,789997608,23/08/2017,amortizing,monthly,Dynamique,
Le Bistro de Thibaud,398000.0,lendix,9.0,Clos,831174115,17/08/2017,delayed,monthly,C,
La Financière de Lucien,60000.0,lendopolis,9.5,Clos,792570574,13/08/2017,amortizing,monthly,C,
BRANDESIGNER,50000.0,lendix,8.0,Clos,04076440231,07/08/2017,amortizing,monthly,C,
4P,50000.0,lendix,8.75,Clos,02244910978,07/08/2017,amortizing,monthly,C,
PH CARRE,140000.0,lendopolis,8.5,Clos,830562278,22/09/2017,amortizing,monthly,B,
CINAL,20000.0,lendopolis,8.5,Clos,830919593,21/07/2017,amortizing,monthly,B,
ALARME CHEZ VOUS,60000.0,credit.fr,6.6,Clos,433761012,31/07/2017,amortizing,monthly,B+,
D'HOME MENUISERIE,35000.0,lendix,7.25,Clos,449063296,20/07/2017,amortizing,monthly,C,
France Eco Solaire,110000.0,bolden,7.3,Clos,751313586,10/08/2017,amortizing,monthly,C,
AXIAL ECO ENERGY,30000.0,credit.fr,8.1,Clos,523348589,17/07/2017,amortizing,monthly,Dynamique,
SOCAPTEX,30000.0,pretup,8.5,Clos,788744977,11/07/2017,amortizing,monthly,C,
Eau Vive - Marseille,85000.0,bolden,7.4,Clos,493993299,31/07/2017,amortizing,monthly,C,
Orchid Creation 4,104000.0,lendix,5.5,Clos,539482356,07/07/2017,amortizing,monthly,B,
B Square,415000.0,lendix,6.5,Clos,802354811,04/07/2017,amortizing,monthly,B,
"Service, conseil et assurances - Toulouse",70000.0,unilend,8.0,Clos,521087924,05/07/2017,amortizing,monthly,3,
Anticafé,23000.0,bolden,6.2,Clos,804263945,11/07/2017,amortizing,monthly,B,
GreenLoc 3,200000.0,enerfip,6.0,Clos,793282591,12/07/2017,bullet,monthly,,
Structur,55000.0,bolden,7.7,Clos,528009905,30/06/2017,amortizing,monthly,C,
Flower Fantasy di Piscino,90000.0,lendix,7.0,Clos,06537580638,29/06/2017,amortizing,monthly,B,
DS HOTESSES,20000.0,credit.fr,7.5,Clos,521538124,28/06/2017,amortizing,monthly,Dynamique,
Leam Communication,20000.0,bolden,8.0,Clos,790758700,21/06/2017,amortizing,monthly,C,
Restauration - Dury,125000.0,unilend,8.5,Clos,829559319,26/06/2017,amortizing,monthly,3,
Acquisition de véhicules écologiques,50000.0,lesentrepreteurs,7.5,Clos,792876609,19/07/2017,amortizing,monthly,B,
Technofirst,1556000.0,lendix,6.5,Clos,379099443,18/06/2017,amortizing,monthly,B,
NUMBER STEAK HOUSE N7,100000.0,credit.fr,8.1,Clos,828997478,09/06/2017,amortizing,monthly,Dynamique,
Bontet Père & Fils,218000.0,lendix,7.5,Clos,828606145,30/05/2017,amortizing,monthly,B,
Giammatteo Réseaux,1297000.0,lendix,6.5,Clos,340019397,31/05/2017,amortizing,monthly,B,
Développement des services liés au logement durable,80000.0,lesentrepreteurs,8.5,Clos,532138203,30/06/2017,amortizing,monthly,C,
Spill,73000.0,lendix,8.5,Clos,433879103,19/05/2017,amortizing,monthly,C,
AAXEBTP,123600.0,credit.fr,8.1,Clos,512775925,29/05/2017,amortizing,monthly,Dynamique,
La Fournée du Sidobre,462000.0,lendix,7.5,Clos,829297902,30/05/2017,amortizing,monthly,B,
LA DOUCE,147700.0,credit.fr,8.1,Clos,490994050,26/05/2017,amortizing,monthly,Dynamique,
FROID APPLIQUE GENIE CLIMATIQUE FAGC,16000.0,pretup,8.5,Clos,490247202,05/05/2017,amortizing,monthly,C,
KINGSTON NANTES,120000.0,lendopolis,8.5,Clos,792676272,30/05/2017,amortizing,monthly,B,
CHACAPART,35000.0,credit.fr,8.1,Clos,437669179,30/04/2017,amortizing,monthly,Dynamique,
Matecir - 2,85000.0,bolden,6.8,Clos,751038571,24/05/2017,amortizing,monthly,B,
SMOW,150000.0,lendopolis,6.5,Clos,417971736,22/05/2017,amortizing,monthly,A,
IMPULS SPAIN,150000.0,lendix,8.25,Clos,B65139222,30/04/2017,amortizing,monthly,C,
Le Fournil des délices ,50000.0,credit.fr,8.7,Clos,823141312,28/04/2017,amortizing,monthly,Dynamique,
EVDF 2,200000.0,enerfip,5.0,Clos,523638435,25/05/2017,amortizing,monthly,,
Sud Ouest PVC Fermetures,255000.0,lendix,8.0,Clos,828815886,24/04/2017,amortizing,monthly,C,
100 POURCENTCOTON,47000.0,credit.fr,7.5,Clos,532586948,13/04/2017,amortizing,monthly,Dynamique,
SOCIETE DE CONSTRUCTION D'APPLICATIONS NOUVELLES,100000.0,credit.fr,8.7,Clos,400595385,14/04/2017,amortizing,monthly,Dynamique,
Valle de los Valfríos,150000.0,lendix,8.0,Clos,B06673610,20/04/2017,amortizing,monthly,C,
L.G.D.C,52000.0,lendix,8.0,Clos,528684673,07/04/2017,amortizing,monthly,C,
Atelier d'Or,675000.0,lendix,7.5,Clos,824532899,10/04/2017,amortizing,monthly,B,
Acquisition de matériels de production,50000.0,lesentrepreteurs,8.0,Clos,484169792,17/05/2017,amortizing,monthly,D,
PSS Méribel ,90000.0,lendix,6.0,Clos,509190120,30/03/2017,amortizing,monthly,B,
Huré Créateur de Plaisir,310000.0,lendix,8.8,Clos,509636775,21/03/2017,delayed,monthly,C,
BUREAU DE SOCIOLOGIE APPLIQUEE,22000.0,pretup,8.5,Clos,509879979,15/03/2017,amortizing,monthly,C,
CANAILLES DREAM,45000.0,pretup,8.5,Clos,797773108,23/03/2017,amortizing,monthly,D,
La vie en couleurs,40000.0,prexem,7.2,autre,523221380,16/03/2017,amortizing,monthly,B+,
Hôtel Le Villon 2,150000.0,lendix,5.95,Clos,819976580,28/02/2017,amortizing,monthly,B,
SARL Bijouterie Legeron,30000.0,pretup,8.5,Clos,484939251,24/02/2017,amortizing,monthly,C,
Dany F et L,25000.0,bolden,9.0,Clos,750041501,24/02/2017,amortizing,monthly,D,
Restauration - Pau,50000.0,unilend,8.5,Clos,827554460,23/02/2017,amortizing,monthly,3,
LA DOUCE,200000.0,credit.fr,8.1,Clos,490994050,02/03/2017,amortizing,monthly,Dynamique,
Salazones Cairos,210000.0,lendix,9.5,Clos,B38527131,28/02/2017,amortizing,monthly,C,
SMOW,150000.0,lendopolis,6.5,Clos,417971736,22/02/2017,amortizing,monthly,A,
EURL BY LAU - ESTHETIC CENTER,40000.0,lendopolis,9.7,Clos,824919385,06/02/2017,amortizing,monthly,B,
SAS MAISON BEAUCE,35000.0,lendopolis,8.75,Clos,825109671,03/02/2017,amortizing,monthly,B,
PISCINE ET SPAS 04,32003.0,pretup,8.5,Clos,500604350,04/02/2017,amortizing,monthly,C,
JD NUMBER,150000.0,credit.fr,8.1,Clos,791003270,22/02/2017,amortizing,monthly,Dynamique,
SAYAH SAMER ,50000.0,pretup,8.5,Clos,795063098,02/02/2017,amortizing,monthly,C,
Industrie / mécanique - Auterive,100000.0,unilend,6.5,Clos,435231410,02/02/2017,amortizing,monthly,3.5,
ATIV',50000.0,pretup,8.5,Clos,522674159,28/01/2017,amortizing,monthly,C,
LUCIEN ET LA COCOTTE COMPANY,80000.0,lendopolis,8.8,Clos,523725695,21/01/2017,amortizing,monthly,B,
GreenLoc 2,500000.0,enerfip,7.0,Clos,793282591,28/02/2017,bullet,annual,,
JCD DIFFUSION,70000.0,lendopolis,8.8,Clos,441770013,19/01/2017,amortizing,monthly,B,
KONTROLL,30000.0,credit.fr,8.1,Clos,539750257,25/01/2017,amortizing,monthly,Dynamique,
ALARME CHEZ VOUS,70000.0,credit.fr,6.6,Clos,433761012,30/01/2017,amortizing,monthly,B+,
SHARP LINE TECHNOLOGY GROUP,100000.0,credit.fr,8.1,Clos,751732876,23/01/2017,amortizing,monthly,Dynamique,
MDSE - SME,97000.0,lendix,6.0,Clos,801673401,17/01/2017,amortizing,monthly,B,
FROID PROFESSIONNEL GRANDES CUISINES,31000.0,pretup,8.5,Clos,388737751,11/01/2017,amortizing,monthly,C,
Energie des Landes,50000.0,prexem,6.5,autre,524832334,13/01/2017,amortizing,monthly,B+,
Cap Manager,50000.0,bolden,7.7,Clos,451801450,19/01/2017,amortizing,monthly,C,
GreenLoc,150000.0,enerfip,7.0,Clos,793282591,13/01/2017,amortizing,monthly,,
Transport - Fos-sur-mer,125000.0,unilend,8.5,Clos,492925755,06/01/2017,amortizing,monthly,3,
LA MAINAZ HOTEL RESTAURANT & RESORT,150000.0,credit.fr,8.1,Clos,812135457,04/01/2017,amortizing,monthly,Dynamique,
VSM,40020.0,pretup,8.5,Clos,798027116,10/12/2016,amortizing,monthly,C,
Reprise fonds de commerce de sport automobile,100000.0,lesentrepreteurs,8.5,Clos,534406277,31/01/2017,amortizing,monthly,C,
T.L.R,104000.0,lendix,7.0,Clos,823794946,05/12/2016,amortizing,monthly,B,
ROCCO PIECES,87000.0,credit.fr,8.1,Clos,519838791,05/12/2016,amortizing,monthly,Dynamique,
ITW,10000.0,pretup,8.75,Clos,814696894,22/11/2016,amortizing,monthly,D,
Wall2Time,100000.0,gwenneg,5.2,Clos,505185009,22/11/2016,amortizing,monthly,,
AXE-7,25000.0,credit.fr,8.1,Clos,498918564,10/11/2016,amortizing,monthly,Dynamique,
Parcome,300000.0,investbook,8.0,Clos,338152770,21/10/2016,amortizing,monthly,,
M.P.V.V,103090.0,lendix,9.0,Clos,794720573,04/11/2016,amortizing,monthly,C,
ENVEL'IMPRIM,90000.0,credit.fr,8.1,Clos,400911780,15/11/2016,amortizing,monthly,Dynamique,
RetailIDF Ouest 2,295000.0,lendix,7.0,Clos,809615529,31/10/2016,amortizing,monthly,B,
FERNANDEZ RESEAUX,110000.0,credit.fr,8.1,Clos,484595780,04/11/2016,amortizing,monthly,Dynamique,
Reprise de l'entreprise BERNARD OGEREAU,100000.0,lesentrepreteurs,7.5,Clos,392301396,31/12/2016,amortizing,monthly,B,
ATIV',50020.0,pretup,8.5,Clos,522674159,20/10/2016,amortizing,monthly,C,
MADE IN NATURAL,60000.0,lendopolis,7.9,Clos,804138048,18/10/2016,amortizing,monthly,B,
G'ASTRONOMIE,27000.0,pretup,8.5,Clos,820400455,17/10/2016,amortizing,monthly,C,
PROXICHAUFF,100000.0,lendopolis,8.0,Clos,790083679,15/10/2016,amortizing,monthly,B,
ALL CAR,80000.0,credit.fr,7.5,Clos,534793237,18/10/2016,amortizing,monthly,Dynamique,
"Social P/A, l'application d'amplification sociale",100000.0,lesentrepreteurs,8.5,Clos,508319795,30/11/2016,amortizing,monthly,D,
DAOL HABITAT,70000.0,lendopolis,8.0,Clos,800020950,14/10/2016,amortizing,monthly,B,
CEA Auto 24,30000.0,bolden,7.5,Clos,794195214,03/11/2016,amortizing,monthly,C,
Novae Aerospace Industry,1500000.0,lendix,6.5,Clos,530866177,20/10/2016,amortizing,monthly,B,
100 POURCENTCOTON,45000.0,credit.fr,7.5,Clos,532586948,23/09/2016,amortizing,monthly,Dynamique,
MT-DEVELOPPEMENT,35000.0,pretup,7.75,Clos,790150213,19/09/2016,amortizing,monthly,B,
SUD CAFE 34,35000.0,pretup,8.5,Clos,450956529,19/09/2016,amortizing,monthly,C,
BETA EPSILON,100000.0,credit.fr,7.5,Clos,534406277,19/09/2016,amortizing,monthly,Dynamique,
DBTX,12000.0,pretup,8.5,Clos,800568503,20/08/2016,amortizing,monthly,C,
MEILLEURSVINSBIO.COM,30000.0,lendopolis,8.8,Clos,520987595,23/08/2016,amortizing,monthly,B,
ESOTERICA FRANCE SARL,35000.0,pretup,8.5,Clos,798033726,10/09/2016,amortizing,monthly,C,
MARKO,40000.0,lendopolis,9.7,Clos,509352167,19/08/2016,amortizing,monthly,B,
GIBON BRUNO,31000.0,lendopolis,8.8,Clos,479021727,10/08/2016,amortizing,monthly,B,
Boulangerie-pâtisserie du Château,280000.0,lendix,6.5,Clos,821867694,18/08/2016,amortizing,monthly,B,
Alain Roy,70000.0,credit.fr,8.7,Clos,411269145,01/09/2016,amortizing,monthly,Dynamique,
Orchid Création - Troisième prêt,400000.0,lendix,7.5,Clos,539482356,02/08/2016,amortizing,monthly,B,
SARL NANTES RESTAURATION FLAMMEKUECHE,50000.0,credit.fr,8.7,Clos,819037110,11/08/2016,amortizing,monthly,Dynamique,
LE MARCHE D'ALEXIA,25000.0,pretup,8.5,Clos,520059528,27/07/2016,amortizing,monthly,C,
STAN MENUISERIE,80000.0,credit.fr,8.1,Clos,523349199,11/08/2016,amortizing,monthly,Dynamique,
EURL DE VERGEZAC,11020.0,pretup,8.5,Clos,792730327,21/07/2016,amortizing,monthly,C,
Michel Bartes,55000.0,lendix,8.5,Clos,337927479,22/07/2016,amortizing,monthly,C,
Gaec des Deux Rives,25000.0,bolden,8.5,Clos,538032822,26/08/2016,amortizing,monthly,D,
Active Réseaux et Télécom,100000.0,lendix,9.0,Clos,518739404,24/07/2016,amortizing,monthly,C,
BREIZH CEREALES,45000.0,lendopolis,8.75,Clos,805013091,13/07/2016,amortizing,monthly,B,
Génie & Co,50000.0,prexem,7.6,autre,488118746,02/08/2016,amortizing,monthly,B,
Dutriaux Frères,25000.0,pretup,8.5,Clos,522048420,12/07/2016,amortizing,monthly,C,
F.G. Express,11000.0,unilend,4.1,Clos,420283772,09/07/2016,amortizing,monthly,3,
Diffox 2,70000.0,lendix,8.75,Clos,424499580,10/07/2016,amortizing,monthly,C,
100 POURCENTCOTON,50000.0,credit.fr,7.5,Clos,532586948,11/07/2016,amortizing,monthly,Dynamique,
Héraultaise d'Aménagement et Services,90000.0,unilend,7.5,Clos,331911701,09/07/2016,amortizing,monthly,3,
Entreprise Travaux Agricoles Publics,300000.0,lendix,6.5,Clos,311798607,03/07/2016,amortizing,monthly,B,
M.G. Editions 2,150000.0,lendix,6.0,Clos,383805876,30/06/2016,amortizing,monthly,B,
L'éco prêt,30000.0,prexem,8.2,autre,809043805,30/06/2016,amortizing,monthly,B,
Couleurs de Façade,120000.0,lendix,6.5,Clos,797400371,30/06/2016,amortizing,monthly,B,
Transports Midi-Pyrénées,30000.0,unilend,6.2,Clos,512268186,22/06/2016,amortizing,monthly,3,
NGA TRANSPORTS,8002.0,pretup,8.5,Clos,800606527,15/06/2016,amortizing,monthly,C,
Salon connecté,30000.0,prexem,6.5,autre,749842829,20/06/2016,amortizing,monthly,B+,
